empresa,data,data_formatada,Open,High,Low,Close,Volume,retorno_diario,retorno_diario_2d,posi,ind_posi,neg,ind_neg,neu,ind_neu,indice
brf,2015-07-31,2015-07-31,69.150002,71.870003,69.150002,71.870003,5122600.0,-0.038580886188985836,0.037499167356643805,189.0,0.4364896073903002,33.0,0.0762124711316397,211.0,0.48729792147806,0.3602771362586605
brf,2015-08-03,2015-07-31,71.730003,72.300003,71.089996,71.599998,2390800.0,0.0018140659282083478,-0.003763927188745874,189.0,0.4364896073903002,33.0,0.0762124711316397,211.0,0.48729792147806,0.3602771362586605
brf,2018-11-07,2018-11-08,22.16,22.450001,22.15,22.24,4021900.0,-0.0036036075032985443,-0.03233542759129438,104.0,0.2043222003929273,49.0,0.0962671905697446,356.0,0.6994106090373281,0.1080550098231827
brf,2018-11-08,2018-11-08,21.299999,22.049999,21.0,21.0,6992200.0,0.014184588043598498,-0.05451701015993396,104.0,0.2043222003929273,49.0,0.0962671905697446,356.0,0.6994106090373281,0.1080550098231827
brf,2018-11-09,2018-11-08,21.059999,21.110001,20.32,20.57,5697700.0,0.02354175555758165,-0.021661545442981062,104.0,0.2043222003929273,49.0,0.0962671905697446,356.0,0.6994106090373281,0.1080550098231827
brf,2018-02-22,2018-02-23,30.25,31.030001,30.25,30.98,5135400.0,-0.023845650511872128,-0.025105921131076358,100.0,0.1848428835489833,65.0,0.1201478743068391,376.0,0.6950092421441775,0.0646950092421441
brf,2018-02-23,2018-02-23,29.5,30.030001,28.1,28.4,29965600.0,0.03800111817861384,-0.08343774771411773,100.0,0.1848428835489833,65.0,0.1201478743068391,376.0,0.6950092421441775,0.0646950092421441
brf,2018-02-26,2018-02-23,28.5,29.1,28.120001,28.6,10695400.0,-0.003502630551202112,0.008764297993588258,100.0,0.1848428835489833,65.0,0.1201478743068391,376.0,0.6950092421441775,0.0646950092421441
brf,2022-05-04,2022-05-05,13.26,13.69,12.98,13.66,8296500.0,-0.029719869384927558,-0.0753169185028605,87.0,0.2137592137592137,58.0,0.1425061425061425,262.0,0.6437346437346437,0.0712530712530712
brf,2022-05-05,2022-05-05,12.4,13.36,11.77,12.77,30631200.0,-0.02940219743345666,-0.05260416321851534,87.0,0.2137592137592137,58.0,0.1425061425061425,262.0,0.6437346437346437,0.0712530712530712
brf,2022-05-06,2022-05-05,12.96,12.96,11.99,11.99,14762900.0,0.07779472188470576,-0.0756150405885883,87.0,0.2137592137592137,58.0,0.1425061425061425,262.0,0.6437346437346437,0.0712530712530712
brf,2017-05-11,2017-05-12,44.919998,45.360001,44.029999,44.299999,3373800.0,0.013898430868917743,-0.020220819272922595,129.0,0.2866666666666667,59.0,0.1311111111111111,262.0,0.5822222222222222,0.1555555555555555
brf,2017-05-12,2017-05-12,44.060001,45.509998,44.060001,45.240002,4833900.0,-0.026429331386063615,0.021218015668208867,129.0,0.2866666666666667,59.0,0.1311111111111111,262.0,0.5822222222222222,0.1555555555555555
brf,2017-05-15,2017-05-12,45.25,45.34,44.099998,44.310001,2698900.0,0.020992262366268333,-0.02212632400264502,129.0,0.2866666666666667,59.0,0.1311111111111111,262.0,0.5822222222222222,0.1555555555555555
brf,2014-02-26,2014-02-27,40.0,40.48,40.0,40.049999,2749800.0,-0.00124919443164258,0.008451479271825574,182.0,0.3847780126849894,48.0,0.1014799154334038,243.0,0.5137420718816068,0.2832980972515856
brf,2014-02-27,2014-02-27,40.400002,41.220001,40.209999,40.900002,1642500.0,-0.012300277476456727,0.012900228672776974,182.0,0.3847780126849894,48.0,0.1014799154334038,243.0,0.5137420718816068,0.2832980972515856
brf,2014-02-28,2014-02-27,40.57,43.209999,40.400002,42.919998,8729000.0,-0.05630899394581828,0.06964456125964641,182.0,0.3847780126849894,48.0,0.1014799154334038,243.0,0.5137420718816068,0.2832980972515856
brf,2021-08-12,2021-08-13,24.32,24.32,23.58,23.9,5168200.0,0.01742059816050144,-0.031708956109015175,125.0,0.3810975609756097,37.0,0.1128048780487804,166.0,0.5060975609756098,0.2682926829268293
brf,2021-08-13,2021-08-13,23.59,24.219999,23.059999,23.77,7394800.0,-0.007601387952518841,-0.008403368602287421,125.0,0.3810975609756097,37.0,0.1128048780487804,166.0,0.5060975609756098,0.2682926829268293
brf,2021-08-16,2021-08-13,23.700001,23.700001,22.889999,23.139999,6371100.0,0.023912411784859654,-0.029024658005698527,125.0,0.3810975609756097,37.0,0.1128048780487804,166.0,0.5060975609756098,0.2682926829268293
brf,2020-11-09,2020-11-10,18.200001,18.799999,18.059999,18.5,12147800.0,-0.016349083056476022,0.06944226490187774,182.0,0.350674373795761,55.0,0.1059730250481695,282.0,0.5433526011560693,0.2447013487475915
brf,2020-11-10,2020-11-10,19.08,19.99,18.860001,19.6,26676400.0,-0.02688890021633129,0.05724849987217031,182.0,0.350674373795761,55.0,0.1059730250481695,282.0,0.5433526011560693,0.2447013487475915
brf,2020-11-11,2020-11-10,19.59,19.879999,19.15,19.280001,9017600.0,0.015950890906831376,-0.016461225186853546,182.0,0.350674373795761,55.0,0.1059730250481695,282.0,0.5433526011560693,0.2447013487475915
brf,2017-08-10,2017-08-11,39.43,39.48,38.790001,39.0,1801200.0,0.010965301759889431,0.0,107.0,0.2547619047619047,43.0,0.1023809523809523,270.0,0.6428571428571429,0.1523809523809524
brf,2017-08-11,2017-08-11,39.349998,41.330002,39.32,41.049999,7504600.0,-0.04229488750041132,0.05366232959610437,107.0,0.2547619047619047,43.0,0.1023809523809523,270.0,0.6428571428571429,0.1523809523809524
brf,2017-08-14,2017-08-11,41.150002,42.459999,40.810001,42.27,3231400.0,-0.026853638852947816,0.023354883878953406,107.0,0.2547619047619047,43.0,0.1023809523809523,270.0,0.6428571428571429,0.1523809523809524
brf,2016-10-27,2016-10-28,52.5,53.380001,52.25,52.48,1492800.0,0.00038102496174455735,-0.006688949799886462,154.0,0.3043478260869565,75.0,0.1482213438735178,277.0,0.5474308300395256,0.1561264822134387
brf,2016-10-28,2016-10-28,52.150002,54.75,51.529999,54.09,4382000.0,-0.036525106085644035,0.024841303944544504,154.0,0.3043478260869565,75.0,0.1482213438735178,277.0,0.5474308300395256,0.1561264822134387
brf,2016-10-31,2016-10-28,53.799999,54.049999,53.099998,53.400002,2453700.0,0.007462665161046058,-0.010780810936314368,154.0,0.3043478260869565,75.0,0.1482213438735178,277.0,0.5474308300395256,0.1561264822134387
brf,2021-11-10,2021-11-11,23.5,23.67,23.02,23.120001,5636100.0,0.01630233409334233,-0.022772240265738763,118.0,0.3430232558139535,22.0,0.063953488372093,204.0,0.5930232558139535,0.2790697674418604
brf,2021-11-11,2021-11-11,23.01,23.74,22.02,22.9,11065200.0,0.0047919934870807,0.00818432309085122,118.0,0.3430232558139535,22.0,0.063953488372093,204.0,0.5930232558139535,0.2790697674418604
brf,2021-11-12,2021-11-11,23.309999,23.450001,22.700001,22.870001,5696800.0,0.019056358387528893,0.0,118.0,0.3430232558139535,22.0,0.063953488372093,204.0,0.5930232558139535,0.2790697674418604
brf,2015-10-29,2015-10-30,67.639999,67.800003,66.269997,66.449997,2336500.0,0.017749769233701772,-0.09040375674263659,256.0,0.2915717539863325,82.0,0.0933940774487471,540.0,0.6150341685649203,0.1981776765375854
brf,2015-10-30,2015-10-30,62.779999,62.779999,58.799999,60.099998,15123300.0,0.04362672722187645,-0.12725209439457333,256.0,0.2915717539863325,82.0,0.0933940774487471,540.0,0.6150341685649203,0.1981776765375854
brf,2015-11-03,2015-10-30,58.509998,59.439999,57.540001,57.82,9529900.0,0.011862909029753121,-0.020848048468498116,256.0,0.2915717539863325,82.0,0.0933940774487471,540.0,0.6150341685649203,0.1981776765375854
brf,2016-07-28,2016-07-29,50.360001,51.150002,49.880001,51.0,1900900.0,-0.012628403691150196,-0.014294506139788625,148.0,0.3507109004739336,69.0,0.1635071090047393,205.0,0.485781990521327,0.1872037914691943
brf,2016-07-29,2016-07-29,50.009998,54.419998,50.009998,54.299999,6004200.0,-0.08230126308487336,0.06269857579935756,148.0,0.3507109004739336,69.0,0.1635071090047393,205.0,0.485781990521327,0.1872037914691943
brf,2016-08-01,2016-07-29,54.299999,54.759998,53.0,53.23,2421900.0,0.0199020613390173,-0.030668054455520077,148.0,0.3507109004739336,69.0,0.1635071090047393,205.0,0.485781990521327,0.1872037914691943
brf,2015-04-28,2015-04-29,60.400002,60.41,59.48,59.75,3504500.0,0.01081994724173136,0.05071325543173501,118.0,0.3241758241758242,51.0,0.1401098901098901,195.0,0.5357142857142857,0.184065934065934
brf,2015-04-29,2015-04-29,63.5,65.360001,62.330002,65.120003,6607700.0,-0.025191861864433854,0.08667665430957662,118.0,0.3241758241758242,51.0,0.1401098901098901,195.0,0.5357142857142857,0.184065934065934
brf,2015-04-30,2015-04-29,65.160004,66.0,64.389999,64.400002,5709200.0,0.011732180954988536,-0.001844497867442741,118.0,0.3241758241758242,51.0,0.1401098901098901,195.0,0.5357142857142857,0.184065934065934
brf,2018-05-10,2018-05-11,24.690001,25.200001,23.870001,24.0,6053000.0,0.028344513511369268,-0.006589809407644679,87.0,0.2436974789915966,41.0,0.1148459383753501,229.0,0.6414565826330533,0.1288515406162464
brf,2018-05-11,2018-05-11,24.200001,24.450001,23.219999,23.9,9633400.0,0.012474215547489046,0.008298844137008377,87.0,0.2436974789915966,41.0,0.1148459383753501,229.0,0.6414565826330533,0.1288515406162464
brf,2018-05-14,2018-05-11,24.200001,24.889999,23.889999,24.67,7066400.0,-0.019235256056311476,0.007503161503155315,87.0,0.2436974789915966,41.0,0.1148459383753501,229.0,0.6414565826330533,0.1288515406162464
brf,2020-08-12,2020-08-13,22.469999,22.75,21.85,22.700001,9258300.0,-0.010183926846765473,-0.007628486281486217,153.0,0.281767955801105,70.0,0.1289134438305709,320.0,0.5893186003683242,0.152854511970534
brf,2020-08-13,2020-08-13,22.200001,22.23,20.799999,20.93,38033200.0,0.05890879746536947,-0.07784253081679646,153.0,0.281767955801105,70.0,0.1289134438305709,320.0,0.5893186003683242,0.152854511970534
brf,2020-08-14,2020-08-13,21.0,21.209999,20.540001,20.700001,13922300.0,0.014388689142921997,-0.00911933365652712,153.0,0.281767955801105,70.0,0.1289134438305709,320.0,0.5893186003683242,0.152854511970534
brf,2014-10-30,2014-10-31,59.5,61.279999,59.5,61.279999,2795400.0,-0.029477196562213686,0.042125362582088516,142.0,0.2762645914396887,48.0,0.0933852140077821,324.0,0.6303501945525292,0.1828793774319066
brf,2014-10-31,2014-10-31,62.060001,64.559998,62.060001,64.489998,3690000.0,-0.038408466876052864,0.05276087071500557,142.0,0.2762645914396887,48.0,0.0933852140077821,324.0,0.6303501945525292,0.1828793774319066
brf,2014-11-03,2014-10-31,64.599998,64.779999,62.75,64.07,2360600.0,0.008238144177873339,-0.006533906358795321,142.0,0.2762645914396887,48.0,0.0933852140077821,324.0,0.6303501945525292,0.1828793774319066
brf,2019-08-08,2019-08-09,34.82,36.490002,34.779999,36.32,7224100.0,-0.04217661939304958,0.12453408576598488,150.0,0.3006012024048096,44.0,0.0881763527054108,305.0,0.6112224448897795,0.2124248496993988
brf,2019-08-09,2019-08-09,39.200001,39.599998,38.049999,38.16,15901100.0,0.026888925726534937,0.03250557040493152,150.0,0.3006012024048096,44.0,0.0881763527054108,305.0,0.6112224448897795,0.2124248496993988
brf,2019-08-12,2019-08-09,37.52,38.84,37.209999,38.630001,8094500.0,-0.029155078426782256,0.01301762720009904,150.0,0.3006012024048096,44.0,0.0881763527054108,305.0,0.6112224448897795,0.2124248496993988
brf,2019-02-27,2019-02-28,21.879999,22.0,21.58,21.6,3910100.0,0.012879617159821017,-0.005959174315247265,106.0,0.2260127931769723,61.0,0.1300639658848614,302.0,0.6439232409381663,0.0959488272921108
brf,2019-02-28,2019-02-28,21.75,22.200001,20.309999,20.57,19584700.0,0.05578005386982723,-0.04062911188873821,106.0,0.2260127931769723,61.0,0.1300639658848614,302.0,0.6439232409381663,0.0959488272921108
brf,2019-03-01,2019-02-28,20.74,21.0,20.379999,20.52,5533700.0,0.010664182498812347,-0.020629415272173917,106.0,0.2260127931769723,61.0,0.1300639658848614,302.0,0.6439232409381663,0.0959488272921108
brf,2017-02-23,2017-02-24,40.709999,41.549999,40.580002,40.599998,2459400.0,0.0027057206042959674,-0.028304981848424404,107.0,0.2157258064516129,60.0,0.1209677419354838,329.0,0.6633064516129032,0.094758064516129
brf,2017-02-24,2017-02-24,39.360001,41.200001,38.91,40.619999,4055200.0,-0.03151043394326735,0.00980404935770571,107.0,0.2157258064516129,60.0,0.1209677419354838,329.0,0.6633064516129032,0.094758064516129
brf,2017-03-01,2017-02-24,41.0,41.279999,39.950001,40.0,3099500.0,0.024692612590371414,-0.016631834290251276,107.0,0.2157258064516129,60.0,0.1209677419354838,329.0,0.6633064516129032,0.094758064516129
brf,2016-02-25,2016-02-26,54.57,55.110001,53.560001,54.16,2181000.0,0.007541652594121135,-0.05692283375796538,186.0,0.4105960264900662,32.0,0.0706401766004415,235.0,0.5187637969094923,0.3399558498896247
brf,2016-02-26,2016-02-26,51.900002,51.959999,49.18,50.0,5666200.0,0.03729582327934164,-0.06957333112172912,186.0,0.4105960264900662,32.0,0.0706401766004415,235.0,0.5187637969094923,0.3399558498896247
brf,2016-02-29,2016-02-26,50.52,52.009998,50.049999,51.400002,5432600.0,-0.017268913889334075,0.02955880224154443,186.0,0.4105960264900662,32.0,0.0706401766004415,235.0,0.5187637969094923,0.3399558498896247
brf,2019-11-07,2019-11-08,35.73,35.970001,35.220001,35.959999,5489200.0,-0.006416509759424535,0.002249663554238488,143.0,0.2657992565055762,65.0,0.120817843866171,330.0,0.6133828996282528,0.1449814126394052
brf,2019-11-08,2019-11-08,35.599998,35.880001,34.150002,34.450001,12557500.0,0.03283655519096454,-0.04580522135054926,143.0,0.2657992565055762,65.0,0.120817843866171,330.0,0.6133828996282528,0.1449814126394052
brf,2019-11-11,2019-11-08,34.349998,35.080002,34.07,34.669998,4487100.0,-0.009272741565975911,0.012117805522369273,143.0,0.2657992565055762,65.0,0.120817843866171,330.0,0.6133828996282528,0.1449814126394052
brf,2021-02-25,2021-02-26,23.85,24.73,23.059999,23.299999,13673100.0,0.023330899681151228,-0.007165468262898489,128.0,0.3368421052631579,43.0,0.1131578947368421,209.0,0.55,0.2236842105263158
brf,2021-02-26,2021-02-26,23.639999,23.75,21.639999,21.639999,19461300.0,0.08839674246915337,-0.052875709129491834,128.0,0.3368421052631579,43.0,0.1131578947368421,209.0,0.55,0.2236842105263158
brf,2021-03-01,2021-02-26,22.1,22.18,20.85,21.700001,14579800.0,0.018265301894344964,-0.00881871577348728,128.0,0.3368421052631579,43.0,0.1131578947368421,209.0,0.55,0.2236842105263158
bradesco,2022-02-08,2022-02-09,20.781818,20.963636,20.40909,20.654545,48921730.0,0.006143077771850293,-0.06509297215233234,171.0,0.4052132701421801,49.0,0.1161137440758293,202.0,0.4786729857819905,0.2890995260663507
bradesco,2022-02-09,2022-02-09,19.463636,19.781818,18.81818,18.881819,226386930.0,0.030348402698984363,-0.0834964128751427,171.0,0.4052132701421801,49.0,0.1161137440758293,202.0,0.4786729857819905,0.2890995260663507
bradesco,2022-02-10,2022-02-09,19.0,19.381819,18.654545,19.154545,80558500.0,-0.00810104511490958,0.02472782586788432,171.0,0.4052132701421801,49.0,0.1161137440758293,202.0,0.4786729857819905,0.2890995260663507
bradesco,2016-07-28,2016-07-29,14.746881,14.798624,14.089739,14.229446,46027280.0,0.0357181232886498,-0.047314547814597145,109.0,0.2275574112734864,95.0,0.1983298538622129,275.0,0.5741127348643006,0.0292275574112734
bradesco,2016-07-29,2016-07-29,14.203575,14.746881,14.177703,14.67444,23099544.0,-0.032613511365534545,0.03396217763745495,109.0,0.2275574112734864,95.0,0.1983298538622129,275.0,0.5741127348643006,0.0292275574112734
bradesco,2016-08-01,2016-07-29,14.721009,14.995249,14.658917,14.695137,13228342.0,0.0017590344208312347,-0.007077178408308456,109.0,0.2275574112734864,95.0,0.1983298538622129,275.0,0.5741127348643006,0.0292275574112734
bradesco,2022-11-08,2022-11-09,18.68,18.73,18.35,18.58,56009200.0,0.005367699415004134,-0.08681750161913818,107.0,0.3147058823529411,53.0,0.1558823529411764,180.0,0.5294117647058824,0.1588235294117647
bradesco,2022-11-09,2022-11-09,17.200001,17.25,15.25,15.35,499194800.0,0.11379396792573453,-0.18771822396610893,107.0,0.3147058823529411,53.0,0.1558823529411764,180.0,0.5294117647058824,0.1588235294117647
bradesco,2022-11-10,2022-11-09,15.4,15.55,14.84,14.9,180563000.0,0.03300629646817008,-0.023065272930996104,107.0,0.3147058823529411,53.0,0.1558823529411764,180.0,0.5294117647058824,0.1588235294117647
bradesco,2018-07-25,2018-07-26,19.415226,19.834709,19.252441,19.634359,48499137.0,-0.011223438111458213,0.03037793989302761,134.0,0.3221153846153846,48.0,0.1153846153846153,234.0,0.5625,0.2067307692307692
bradesco,2018-07-26,2018-07-26,19.878536,19.878536,18.889305,19.133484,33913986.0,0.03820066747476044,-0.017693851911606405,134.0,0.3221153846153846,48.0,0.1153846153846153,234.0,0.5625,0.2067307692307692
bradesco,2018-07-27,2018-07-26,19.290007,19.427748,19.108438,19.346355,26784884.0,-0.002916839838622169,0.014295132016378831,134.0,0.3221153846153846,48.0,0.1153846153846153,234.0,0.5625,0.2067307692307692
bradesco,2019-04-24,2019-04-25,26.934635,26.957174,26.296019,26.784372,21182731.0,0.005594421799538152,-0.0025107623400051115,134.0,0.3976261127596439,27.0,0.0801186943620178,176.0,0.5222551928783383,0.3175074183976261
bradesco,2019-04-25,2019-04-25,26.89707,27.099924,26.025543,27.099924,41204964.0,-0.007513564711395196,0.008936157825023182,134.0,0.3976261127596439,27.0,0.0801186943620178,176.0,0.5222551928783383,0.3175074183976261
bradesco,2019-04-26,2019-04-25,27.024794,27.212622,26.859505,27.017281,13804998.0,0.00027804261951087835,0.0024920652734730492,134.0,0.3976261127596439,27.0,0.0801186943620178,176.0,0.5222551928783383,0.3175074183976261
bradesco,2020-04-29,2020-04-30,16.966942,17.132231,16.438017,17.057852,44718333.0,-0.005343762923819389,-0.04716401271291045,80.0,0.184331797235023,100.0,0.2304147465437788,254.0,0.5852534562211982,-0.0460829493087557
bradesco,2020-04-30,2020-04-30,15.743801,16.190083,15.743801,15.826446,85093250.0,-0.005235637769192906,-0.09817290422757131,80.0,0.184331797235023,100.0,0.2304147465437788,254.0,0.5852534562211982,-0.0460829493087557
bradesco,2020-05-04,2020-04-30,15.462809,15.487603,14.942148,15.123966,53674269.0,0.02215708340714195,-0.0345319787607796,80.0,0.184331797235023,100.0,0.2304147465437788,254.0,0.5852534562211982,-0.0460829493087557
bradesco,2015-07-30,2015-07-31,13.076979,13.076979,12.634808,12.653623,18398794.0,0.032909778720141114,-0.019013419811778835,136.0,0.3852691218130311,46.0,0.1303116147308781,171.0,0.4844192634560906,0.254957507082153
bradesco,2015-07-31,2015-07-31,12.742998,12.964084,12.710071,12.926452,15595618.0,-0.014293810229094976,-0.013473244363536245,136.0,0.3852691218130311,46.0,0.1303116147308781,171.0,0.4844192634560906,0.254957507082153
bradesco,2015-08-03,2015-07-31,12.484281,12.55484,12.277307,12.37609,36725735.0,0.008703947582543638,-0.038958686403098575,136.0,0.3852691218130311,46.0,0.1303116147308781,171.0,0.4844192634560906,0.254957507082153
bradesco,2018-10-31,2018-11-01,22.038567,22.163786,21.118206,21.47508,31402070.0,0.025900770896809228,0.013150561103944535,99.0,0.38671875,35.0,0.13671875,122.0,0.4765625,0.25
bradesco,2018-11-01,2018-11-01,22.044828,22.702229,21.875782,22.702229,64765661.0,-0.029385096942520054,0.05308474380345374,99.0,0.38671875,35.0,0.13671875,122.0,0.4765625,0.25
bradesco,2018-11-05,2018-11-01,22.64588,23.340845,22.433006,23.178061,32364862.0,-0.023228247785992584,0.0013779896225639555,99.0,0.38671875,35.0,0.13671875,122.0,0.4765625,0.25
bradesco,2018-01-31,2018-02-01,23.347675,23.888395,22.932177,23.193998,31883178.0,0.006603869117526029,0.00024759070973420116,118.0,0.2850241545893719,57.0,0.1376811594202898,239.0,0.5772946859903382,0.1473429951690821
bradesco,2018-02-01,2018-02-01,23.000479,23.051704,22.459759,22.579287,42657314.0,0.018482060192756798,-0.04031086143805703,118.0,0.2850241545893719,57.0,0.1376811594202898,239.0,0.5772946859903382,0.1473429951690821
bradesco,2018-02-02,2018-02-01,22.277622,22.357307,21.714136,21.867813,34889093.0,0.018566847178910224,-0.0377597878041679,118.0,0.2850241545893719,57.0,0.1376811594202898,239.0,0.5772946859903382,0.1473429951690821
bradesco,2022-08-04,2022-08-05,18.1,18.43,18.040001,18.280001,46297600.0,-0.00989568245881742,0.008321767627187353,123.0,0.277027027027027,67.0,0.1509009009009009,254.0,0.5720720720720721,0.1261261261261261
bradesco,2022-08-05,2022-08-05,18.1,18.67,17.780001,18.5,70278300.0,-0.02185879381249896,0.015201052748145266,123.0,0.277027027027027,67.0,0.1509009009009009,254.0,0.5720720720720721,0.1261261261261261
bradesco,2022-08-08,2022-08-05,18.559999,18.67,18.379999,18.559999,28027200.0,0.0,0.005390848634876593,123.0,0.277027027027027,67.0,0.1509009009009009,254.0,0.5720720720720721,0.1261261261261261
bradesco,2022-05-05,2022-05-06,18.200001,18.23,17.530001,17.73,47513400.0,0.026163528941686613,-0.020948891207020846,181.0,0.401330376940133,52.0,0.1152993348115299,218.0,0.483370288248337,0.2860310421286031
bradesco,2022-05-06,2022-05-06,17.950001,18.549999,17.65,18.1,73889800.0,-0.008321767627187357,0.008424593730838485,181.0,0.401330376940133,52.0,0.1152993348115299,218.0,0.483370288248337,0.2860310421286031
bradesco,2022-05-09,2022-05-06,17.879999,18.52,17.85,18.370001,66525900.0,-0.027036239846659153,0.022939290946253226,181.0,0.401330376940133,52.0,0.1152993348115299,218.0,0.483370288248337,0.2860310421286031
bradesco,2021-05-04,2021-05-05,22.545454,22.6,21.581818,21.636362,54545480.0,0.041158123930213904,-0.023898966977843866,106.0,0.3354430379746835,48.0,0.1518987341772152,162.0,0.5126582278481012,0.1835443037974683
